Customer_Name,Days_Since_Last_Order,Total_Orders,Total_Lifetime_Value,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,CRM_Segment,CRM_Priority
Keya Salvi,374,1,160352.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Zoya Joshi,301,1,160286.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Madhav De,348,1,160170.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tushar Krish,366,1,160099.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Renee Talwar,659,1,160053.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Samaira Krishnan,558,1,159970.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mamooty Bhat,566,1,159908.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Fateh Shroff,306,1,159880.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Rati Karan,606,1,159723.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Tejas Bobal,411,1,159616.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Gokul Hayer,457,1,159454.05,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Nirvi Sharma,356,1,159304.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Trisha Solanki,369,1,159230.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Sumer Doshi,521,1,158977.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Zeeshan Dubey,640,1,158964.45,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Armaan Saran,709,1,158913.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Urvi Amble,669,1,158885.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aaina Balasubramanian,642,1,158876.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aayush Sur,499,1,158786.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aniruddh Sridhar,341,1,158786.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shanaya Sani,438,1,158372.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Romil Sinha,334,1,158342.25,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kavya Luthra,548,1,158325.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Sahil Sem,270,1,158325.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Riya Acharya,620,1,158184.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mamooty Wagle,658,1,158108.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ivana Sandal,591,1,158094.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Lakshit Sengupta,458,1,157792.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kiaan Luthra,543,1,157753.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vivaan Varma,617,1,157704.75,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Navya Bhardwaj,650,1,157689.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Raghav Grewal,538,1,157665.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Suhana Bumb,677,1,157403.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Veer Edwin,271,1,157272.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Umang Bail,395,1,157221.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ivana Baral,307,1,157124.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Indranil Bath,489,1,157103.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Prisha Gaba,305,1,156934.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Aarav Barad,642,1,156909.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Tara Sagar,672,1,156748.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Tejas Jayaraman,460,1,156618.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Saanvi Deshmukh,455,1,156447.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Parinaaz Rama,265,1,156367.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samarth Gera,626,1,156362.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Inaaya  Seth,487,1,156325.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kavya Viswanathan,270,1,156092.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Anvi Sehgal,510,1,156028.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Parinaaz Ratti,688,1,155997.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Purab Dixit,552,1,155898.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anay Sharaf,502,1,155873.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Keya Borah,384,1,155600.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Nakul Swaminathan,642,1,155492.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aaryahi Tiwari,247,1,155420.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Saira Comar,564,1,155358.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mahika Divan,404,1,155307.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Sahil Bakshi,600,1,155086.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Sana Chacko,706,1,154774.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Siya Mammen,349,1,154557.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Oorja Sandal,348,1,154519.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jhanvi Solanki,479,1,154508.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Hridaan Rege,267,1,154464.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Sara Kannan,457,1,154392.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Dishani Sharaf,409,1,154268.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Sahil Bera,442,1,153864.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Anvi Jayaraman,278,1,153598.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Sahil Hegde,525,1,153416.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Neelofar Yohannan,704,1,153276.3,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aaina Gala,481,1,153273.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Romil Mangat,658,1,152502.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ranbir Kara,585,1,152312.55,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Himmat Warrior,350,1,152077.75,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Elakshi Mall,304,1,152056.05,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Adah Gopal,438,1,151809.15,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Piya Bhattacharyya,513,1,151647.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Nitya Dayal,287,1,150576.9,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Umang Gupta,439,1,150564.75,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Zaina Sastry,422,1,150540.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Aarna Kota,356,1,150536.7,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kavya Sangha,622,1,150494.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Rhea Lall,599,1,150377.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Azad Khurana,536,1,150129.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Emir Sastry,426,1,150100.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Priyansh Badal,567,1,150040.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ishita Keer,297,1,149940.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Seher Din,555,1,149873.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Veer Babu,399,1,149832.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Zara Varghese,496,1,149819.75,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Eva Rajan,647,1,149654.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shalv Lad,698,1,149425.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Prerak Arora,548,1,149134.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hrishita Lata,433,1,149100.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Adira Dubey,624,1,148762.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hrishita Reddy,407,1,148505.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Priyansh Sane,272,1,148418.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Dhanush Rajan,602,1,148262.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Dhruv Arya,624,1,147611.85,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Tarini Ravi,560,1,147570.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Pranay Ravel,441,1,147501.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jayant Dugar,641,1,147440.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vedika Sridhar,578,1,147312.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aarna Anand,521,1,147248.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kimaya Dua,277,1,147096.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shlok Gade,614,1,147071.25,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mehul Sarraf,485,1,147028.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Stuvan Saxena,389,1,146682.9,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jivika Guha,246,1,146680.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Pari Mane,636,1,146220.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Jhanvi Rout,588,1,146071.05,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Manjari Gera,310,1,145992.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ritvik Lad,705,1,145915.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Madhav Kashyap,569,1,145826.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Bhamini Sharaf,721,1,145688.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mahika Tak,606,1,145377.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Divit Date,455,1,145360.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jivin Bhandari,704,1,145272.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kanav Anne,377,1,145066.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shaan Varty,259,1,144962.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Prerak Sarkar,507,1,144828.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Alia Chacko,384,1,144760.05,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Divij Tara,724,1,144750.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Riaan Dutta,387,1,144749.7,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shaan Doshi,306,1,144557.7,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Faiyaz Gour,409,1,144320.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Lagan Hans,299,1,143960.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Taran Goyal,531,1,143879.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Fateh Rajagopal,302,1,143782.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Pihu Jaggi,292,1,143768.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Armaan Hora,646,1,143684.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Nayantara Tata,635,1,143334.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anahita Taneja,720,1,143172.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shayak Koshy,250,1,143072.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Riaan Hayre,268,1,143047.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Miraya Varma,486,1,142941.75,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Madhav Mandal,723,1,142737.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Eshani Vohra,401,1,142615.9,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Dhruv Sagar,611,1,142589.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Dhruv Srinivasan,280,1,142437.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Taimur Mand,680,1,142332.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Elakshi Din,648,1,142306.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Myra Baria,390,1,142270.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kabir Malhotra,725,1,142209.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Raghav Sachdeva,560,1,142130.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anay Mandal,343,1,142126.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Nayantara Mammen,547,1,142120.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anvi Din,392,1,141893.9,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shray Karnik,483,1,141877.75,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Sumer Contractor,309,1,141847.35,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Parinaaz Sankaran,283,1,141801.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Yasmin Contractor,443,1,141650.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mannat Bhavsar,342,1,141577.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samaira Buch,570,1,141571.75,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Inaaya  Ganesan,674,1,141240.3,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anvi Gole,438,1,141188.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Anvi Vora,256,1,141069.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kashvi Thakkar,482,1,140994.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Anay Sandal,678,1,140908.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kabir Chauhan,402,1,140841.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Neysa Sura,348,1,140771.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Priyansh Srinivas,510,1,140770.05,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Jayant Kota,661,1,140706.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Jivika Badami,379,1,140661.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kismat Chand,319,1,140633.25,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kiara Tank,680,1,140564.85,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Madhup Sagar,342,1,140528.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shanaya Gill,572,1,140517.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Drishya Gill,417,1,140459.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tanya Ramanathan,298,1,140214.3,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mishti Sunder,458,1,140072.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Alia Borde,409,1,139956.75,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Dhanush Samra,569,1,139862.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anahi Sarma,712,1,139772.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Indrajit Solanki,630,1,139644.3,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Neelofar Goyal,398,1,139626.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Aarush Mandal,500,1,139612.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hunar Sarma,721,1,139545.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Samaira Vaidya,565,1,139448.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Rati Dugar,443,1,139308.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samaira Goel,424,1,139236.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kiaan Batra,475,1,138984.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Pranay Andra,614,1,138712.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Reyansh Mall,428,1,138640.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Hansh Warrior,614,1,138529.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hunar Seth,326,1,138432.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Gatik Chawla,645,1,138376.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ira Walia,343,1,138345.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tanya Sankaran,480,1,138337.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Dhanuk Saxena,320,1,138204.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Yasmin Solanki,411,1,137986.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Vivaan Sheth,296,1,137932.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Divij Mahajan,698,1,137860.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Samar Jayaraman,460,1,137560.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Nitya Bobal,518,1,137345.55,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Badal Dada,600,1,137260.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Gatik Madan,715,1,137182.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Hazel Chakrabarti,633,1,137168.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Alia Rau,600,1,137109.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Zara Ramachandran,535,1,136873.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vedika Tank,401,1,136688.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samarth Toor,673,1,136630.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Pranay Chauhan,282,1,136627.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Badal Rajan,296,1,136614.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Uthkarsh Sen,657,1,136601.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Samaira Loyal,714,1,136596.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Dhruv Guha,302,1,136582.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Pari Sundaram,621,1,136429.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Yuvraj  Chandra,459,1,136425.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mannat Barad,558,1,136421.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Eva Babu,700,1,136404.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Bhavin Tara,681,1,136379.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ivan Vig,593,1,135936.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Onkar Johal,723,1,135717.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Trisha Mani,386,1,135711.3,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Urvi Mammen,527,1,135704.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Neelofar Jhaveri,428,1,135523.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Divyansh Bhavsar,575,1,135517.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Rohan Varty,259,1,135418.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Advika Dara,288,1,135341.25,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Raunak Raj,487,1,135236.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shanaya Kale,253,1,135218.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shanaya Devan,296,1,135137.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Alisha Grewal,262,1,135092.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samaira Saxena,315,1,135071.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Amira Varghese,489,1,135017.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anya Lata,334,1,134765.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Misha Gulati,483,1,134762.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kanav Luthra,449,1,134684.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tejas Sastry,528,1,134667.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Heer Varty,445,1,134611.1,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jayesh Mann,248,1,134391.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ritvik Ramanathan,497,1,134362.05,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Oorja Hegde,433,1,134181.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Stuvan Ray,683,1,134037.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Dhruv Kata,297,1,133798.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Kiaan Gour,516,1,133767.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Diya Edwin,520,1,133696.35,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Nirvi Dube,570,1,133689.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ela Lanka,474,1,133656.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Aarush Raja,538,1,133492.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Tushar Dutt,397,1,133446.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Rania Bhavsar,392,1,133348.5,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Mamooty Raman,514,1,133325.85,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Nehmat Jhaveri,562,1,133250.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vedika Atwal,695,1,133235.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Shayak Mane,620,1,133172.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Elakshi Chandran,602,1,133104.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Rania Vohra,682,1,132934.05,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Aarav Chatterjee,723,1,132920.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Kavya Varty,575,1,132863.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Pihu Gaba,295,1,132692.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Urvi Khatri,698,1,132605.1,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Yashvi Sastry,251,1,132601.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Amira Dewan,721,1,132513.3,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Lakshit Kuruvilla,616,1,132264.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ivan Varughese,387,1,132170.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Tanya Gala,619,1,132110.8,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Gokul Keer,679,1,132075.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mannat Sani,407,1,131938.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shaan Bera,504,1,131857.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Arnav Arya,614,1,131690.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Samarth Sura,447,1,131689.95,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Samarth Koshy,536,1,131567.25,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Nayantara Kohli,475,1,131551.95,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Nakul Bahri,443,1,131387.85,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Gatik Banerjee,316,1,131204.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Rati Bawa,670,1,131151.3,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Riya Mander,290,1,131148.45,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Inaaya  Karpe,459,1,130960.35,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Shamik Vyas,485,1,130842.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Riaan Char,573,1,130801.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Saanvi Gulati,720,1,130779.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Samarth Raval,478,1,130515.75,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Ranbir Cheema,640,1,130281.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ehsaan Bhattacharyya,550,1,130094.9,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Dhanuk Aggarwal,544,1,130037.25,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Lavanya Lad,525,1,130019.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Faiyaz Srinivas,508,1,129969.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Mohanlal Roy,393,1,129953.1,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Divyansh Sheth,447,1,129812.4,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Jayesh Sachdeva,496,1,129746.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Arhaan Gole,715,1,129671.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Onkar Bhasin,300,1,129669.3,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Misha Dar,694,1,129598.05,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Madhav Deo,520,1,129497.5,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Rohan Acharya,649,1,129451.2,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ahana  Chaudhry,307,1,129021.6,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Aarush Trivedi,638,1,128907.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Taimur Arora,369,1,128649.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Madhup Ray,359,1,128551.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Saanvi Seth,537,1,128486.4,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Anvi Keer,386,1,128338.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Miraan Goda,445,1,128307.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Inaaya  Mand,694,1,128282.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Reyansh Handa,365,1,127944.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Baiju Kalla,568,1,127924.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Tushar Jain,454,1,127916.8,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Abram Lata,546,1,127910.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Vedika Johal,398,1,127828.2,2,1,1,2-1-1,Lost Customer,5 — Re-engage
Rania Mand,509,1,127514.7,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Ishita Subramaniam,559,1,127513.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Rhea Ratta,495,1,127500.0,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Farhan Kala,524,1,127485.6,1,1,1,1-1-1,Lost Customer,5 — Re-engage
Manjari Lata,408,1,127464.0,2,1,1,2-1-1,Lost Customer,5 — Re-engage
